NCR ID,Entity Name,Regional Compliance Enforcement Authority,BA,DP,GO Category 1,GO Category 2,GOP Category 1,GOP Category 2,PCPA,RC,RP,RSG,TO,TOP,TP,TSP,DPUF,FRSG,RRSG
NCR13450,Lily Solar LLC,SERC,,,,GO-2,,,,,,,,,,,,,
NCR12171,"Lincoln Land Wind, LLC",SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13342,"Lone Star Solar, LLC",SERC,,,,GO-2,,,,,,,,,,,,,
NCR11076,"Lone Star Transmission, LLC",SERC,BA,,,,,,,,,,,TOP,,,,,
NCR13024,"Long Lake Solar, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR12569,Longroad Energy Services,SERC,,,,,GOP-1,,,,,,,,,,,,
NCR13557,"Lotus Wind, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR01116,Louisiana Energy & Power Authority,SERC,BA,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12499,LRE Operations Control Center,SERC,,,,,GOP-1,,,,,,,,,,,,
NCR10133,"Luminant Energy Company, LLC",SERC,,,,,GOP-1,,,,,,,,,,,,
NCR11962,Madison Biomass Plant,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13286,"Magnolia Power, LLC",SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12529,Maple Flats Solar Energy Center LLC,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11066,"Memphis Light, Gas and Water Division",SERC,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR00167,Mid Georgia Cogen L.P.,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00826,"Midcontinent Independent System Operator, Inc.",SERC,BA,,,,,,PCPA,RC,RP,,,,TP,TSP,,,
NCR12036,Midlands Solar LLC,SERC,,,GO-1,,,,,,,,,,,,,,
NCR11990,"Miller Bros. Solar, LLC",SERC,,,,,GOP-1,,,,,,,,,,,,
NCR12155,"Minonk Stewardship Wind, LLC",SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR03044,MISO-MBHydro Contingency Reserve Sharing Group,SERC,,,,,,,,,,RSG,,,,,,,
NCR06050,Mississippi Delta Energy Agency,SERC,,,,,,,,,RP,,TO,,,,,,
NCR01273,Mississippi Power Company,SERC,,DP,GO-1,,,,,,,,TO,,,,,,
NCR13107,MN8 Solutions,SERC,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR11482,Mobile Energy L L C,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12537,"Moonshot Solar, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR12416,Moraine Sands Wind Power LLC,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11596,"MPC Generating, LLC",SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13412,"MS Solar 3, LLC",SERC,,,,GO-2,,,,,,,,,,,,,
NCR12553,"MS Solar 5, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR12449,"MS Solar 6, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR13434,"MS Solar 7, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR12266,"MS Sunflower Solar Project Company, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR13430,"Mulberry Farm, LLC",SERC,,,,GO-2,,,,,,,,,,,,,
NCR12259,"Mulligan Solar, LLC",SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR01278,Municipal Electric Authority of Georgia,SERC,,,,,,,PCPA,,RP,,TO,,TP,TSP,,,
NCR12150,"Muscle Shoals Solar, LLC",SERC,,,GO-1,,,,,,,,,,,,,,
NCR13088,NAES Corporation - Albemarle Beach Solar,SERC,,,GO-1,,,,,,,,,,,,,,
NCR01283,NAES Corporation - Holland,SERC,,,,,GOP-1,,,,,,,,,,,,
NCR12472,NAES Corporation - Holloman Solar,SERC,,,GO-1,,,,,,,,,,,,,,
NCR12473,NAES Corporation - Ranchland Solar,SERC,,,GO-1,,,,,,,,,,,,,,
NCR13061,NAES Corporation - South Boston Energy,SERC,,,,,GOP-1,,,,,,,,,,,,
NCR11932,NAES Corporation - Wansley #9,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13451,NARENCO,SERC,,,,,,GOP-2,,,,,,,,,,,
NCR11077,Nashville Electric Service,SERC,,DP,,,,,,,,,TO,,TP,,,,
NCR13560,"NC 102 Project, LLC",SERC,,,,GO-2,,,,,,,,,,,,,
NCR11555,NC Renewable Power Lumberton LLC,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11700,New Creek Wind LLC,SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00052,"New Smyrna Beach, Utilities Commission of",SERC,,DP,,,,,,,RP,,TO,TOP,,,,,
NCR12366,"Newport Solar, LLC",SERC,,,GO-1,,GOP-1,,,,,,,,,,,,
